name,type,start_time,duration,data,error
Prototype,data,89.6382491,0.0009895,4,
Capnostat,data,89.6386433,0.0009895,0,
Prototype,data,89.6392904,0.0009895,8,
Prototype,data,89.6403317,0.0009895,",",
Prototype,data,89.641373,0.0009895,2,
Prototype,data,89.6424144,0.0009895,5,
Prototype,data,89.6434557,0.0009895,3,
Prototype,data,89.644497,0.0009895,"
",
Prototype,data,89.6455383,0.0009895,2,
Prototype,data,89.6465797,0.0009895,5,
Prototype,data,89.647621,0.0009895,0,
Prototype,data,89.6486623,0.0009895,",",
Prototype,data,89.6497036,0.0009895,2,
Prototype,data,89.650745,0.0009895,5,
Prototype,data,89.6517863,0.0009895,3,
Prototype,data,89.6528276,0.0009895,"
",
Prototype,data,89.6538689,0.0009895,2,
Prototype,data,89.6549102,0.0009895,4,
Prototype,data,89.6559516,0.0009895,9,
Prototype,data,89.6569929,0.0009895,",",
Prototype,data,89.6580342,0.0009895,2,
Prototype,data,89.6590755,0.0009895,5,
Prototype,data,89.6601169,0.0009895,3,
Capnostat,data,89.6604446,0.0009895,63,
Prototype,data,89.6611582,0.0009895,"
",
Capnostat,data,89.6615903,0.0009895,0,
Prototype,data,89.6621995,0.0009895,2,
Prototype,data,89.6632408,0.0009895,5,
Prototype,data,89.6642821,0.0009895,0,
Prototype,data,89.6653235,0.0009895,",",
Prototype,data,89.6663648,0.0009895,2,
Prototype,data,89.6674061,0.0009895,5,
Prototype,data,89.6684474,0.0009895,2,
Prototype,data,89.6694888,0.0009895,"
",
Prototype,data,89.6705301,0.0009895,2,
Prototype,data,89.6715714,0.0009895,4,
Capnostat,data,89.6719214,0.0009895,63,
Prototype,data,89.6726127,0.0009895,8,
Capnostat,data,89.6730671,0.0009895,0,
Prototype,data,89.673654,0.0009895,",",
Prototype,data,89.6746954,0.0009895,2,
Prototype,data,89.6757367,0.0009895,5,
Prototype,data,89.676778,0.0009895,3,
Prototype,data,89.6778193,0.0009895,"
",
Prototype,data,89.6788607,0.0009895,2,
Prototype,data,89.679902,0.0009895,5,
Prototype,data,89.6809433,0.0009895,0,
Prototype,data,89.6819846,0.0009895,",",
Prototype,data,89.6830259,0.0009895,2,
Prototype,data,89.6840673,0.0009895,5,
Prototype,data,89.6851086,0.0009895,4,
Prototype,data,89.6861499,0.0009895,"
",
Prototype,data,89.6871912,0.0009895,2,
Prototype,data,89.6882326,0.0009895,4,
Prototype,data,89.6892739,0.0009895,8,
Prototype,data,89.6903152,0.0009895,",",
Prototype,data,89.6913565,0.0009895,2,
Prototype,data,89.6923979,0.0009895,5,
Prototype,data,89.6934392,0.0009895,3,
Prototype,data,89.6944805,0.0009895,"
",
Capnostat,data,89.6948619,0.0009895,63,
Prototype,data,89.6955218,0.0009895,2,
Capnostat,data,89.6960076,0.0009895,0,
Prototype,data,89.6965631,0.0009895,5,
Prototype,data,89.6976045,0.0009895,1,
Prototype,data,89.6986458,0.0009895,",",
Prototype,data,89.6996871,0.0009895,2,
Prototype,data,89.7007284,0.0009895,5,
Prototype,data,89.7017698,0.0009895,4,
Prototype,data,89.7028111,0.0009895,"
",
Prototype,data,89.7038524,0.0009895,2,
Prototype,data,89.7048937,0.0009895,4,
Prototype,data,89.705935,0.0009895,9,
Prototype,data,89.7069764,0.0009895,",",
Prototype,data,89.7080177,0.0009895,2,
Prototype,data,89.709059,0.0009895,5,
Prototype,data,89.7101003,0.0009895,4,
Prototype,data,89.7111417,0.0009895,"
",
Prototype,data,89.712183,0.0009895,2,
Prototype,data,89.7132243,0.0009895,5,
Prototype,data,89.7142656,0.0009895,1,
Prototype,data,89.7153069,0.0009895,",",
Prototype,data,89.7163483,0.0009895,2,
Prototype,data,89.7173896,0.0009895,5,
Capnostat,data,89.7178024,0.0009895,63,
Prototype,data,89.7184309,0.0009895,4,
Capnostat,data,89.7189481,0.0009895,0,
Prototype,data,89.7194722,0.0009895,"
",
Prototype,data,89.7205136,0.0009895,2,
Prototype,data,89.7215549,0.0009895,4,
Prototype,data,89.7225962,0.0009895,9,
Prototype,data,89.7236375,0.0009895,",",
Prototype,data,89.7246788,0.0009895,2,
Prototype,data,89.7257202,0.0009895,5,
Prototype,data,89.7267615,0.0009895,3,
Prototype,data,89.7278028,0.0009895,"
",
Prototype,data,89.7288441,0.0009895,2,
Prototype,data,89.7298854,0.0009895,5,
Prototype,data,89.7309268,0.0009895,1,
Prototype,data,89.7319681,0.0009895,",",
Prototype,data,89.7330094,0.0009895,2,
Prototype,data,89.7340507,0.0009895,5,
Prototype,data,89.735092,0.0009895,4,
Prototype,data,89.7361334,0.0009895,"
",
Prototype,data,89.7371747,0.0009895,2,
Prototype,data,89.738216,0.0009895,4,
Prototype,data,89.7392573,0.0009895,9,
Prototype,data,89.7402986,0.0009895,",",
Capnostat,data,89.7407494,0.0009895,63,
Prototype,data,89.74134,0.0009895,2,
Capnostat,data,89.7418951,0.0009895,0,
Prototype,data,89.7423813,0.0009895,5,
Prototype,data,89.7434226,0.0009895,4,
Prototype,data,89.7444639,0.0009895,"
",
Prototype,data,89.7455052,0.0009895,2,
Prototype,data,89.7465466,0.0009895,5,
Prototype,data,89.7475879,0.0009895,1,
Prototype,data,89.7486292,0.0009895,",",
Prototype,data,89.7496705,0.0009895,2,
Prototype,data,89.7507118,0.0009895,5,
Prototype,data,89.7517532,0.0009895,4,
Prototype,data,89.7527945,0.0009895,"
",
Prototype,data,89.7538358,0.0009895,2,
Prototype,data,89.7548771,0.0009895,5,
Prototype,data,89.7559184,0.0009895,0,
Prototype,data,89.7569598,0.0009895,",",
Prototype,data,89.7580011,0.0009895,2,
Prototype,data,89.7590424,0.0009895,5,
Prototype,data,89.7600837,0.0009895,5,
Prototype,data,89.761125,0.0009895,"
",
Prototype,data,89.7621664,0.0009895,2,
Prototype,data,89.7632077,0.0009895,5,
Capnostat,data,89.763794,0.0009895,63,
Prototype,data,89.764249,0.0009895,1,
Capnostat,data,89.7649397,0.0009895,0,
Prototype,data,89.7652903,0.0009895,",",
Prototype,data,89.7663317,0.0009895,2,
Prototype,data,89.767373,0.0009895,5,
Prototype,data,89.7684143,0.0009895,4,
Prototype,data,89.7694556,0.0009895,"
",
Prototype,data,89.7704969,0.0009895,2,
Prototype,data,89.7715383,0.0009895,5,
Prototype,data,89.7725796,0.0009895,0,
Prototype,data,89.7736209,0.0009895,",",
Prototype,data,89.7746622,0.0009895,2,
Capnostat,data,89.7750429,0.0009895,63,
Prototype,data,89.7757035,0.0009895,5,
Capnostat,data,89.7761887,0.0009895,0,
Prototype,data,89.7767449,0.0009895,5,
Prototype,data,89.7777862,0.0009895,"
",
Prototype,data,89.7788275,0.0009895,2,
Prototype,data,89.7798688,0.0009895,5,
Prototype,data,89.7809101,0.0009895,1,
Prototype,data,89.7819515,0.0009895,",",
Prototype,data,89.7829928,0.0009895,2,
Prototype,data,89.7840341,0.0009895,5,
Prototype,data,89.7850754,0.0009895,4,
Prototype,data,89.7861167,0.0009895,"
",
Prototype,data,89.7871581,0.0009895,2,
Prototype,data,89.7881994,0.0009895,4,
Prototype,data,89.7892407,0.0009895,9,
Prototype,data,89.790282,0.0009895,",",
Prototype,data,89.7913233,0.0009895,2,
Prototype,data,89.7923647,0.0009895,5,
Prototype,data,89.793406,0.0009895,4,
Prototype,data,89.7944473,0.0009895,"
",
Prototype,data,89.7954886,0.0009895,2,
Prototype,data,89.7965299,0.0009895,5,
Prototype,data,89.7975713,0.0009895,1,
Capnostat,data,89.7981136,0.0009895,63,
Prototype,data,89.7986126,0.0009895,",",
Capnostat,data,89.7992594,0.0009895,0,
Prototype,data,89.7996539,0.0009895,2,
Prototype,data,89.8006952,0.0009895,5,
Prototype,data,89.8017365,0.0009895,4,
Prototype,data,89.8027779,0.0009895,"
",
Prototype,data,89.8038192,0.0009895,2,
Prototype,data,89.8048605,0.0009895,4,
Prototype,data,89.8059018,0.0009895,9,
Prototype,data,89.8069431,0.0009895,",",
Prototype,data,89.8079845,0.0009895,2,
Prototype,data,89.8090258,0.0009895,5,
Prototype,data,89.8100671,0.0009895,3,
Prototype,data,89.8111084,0.0009895,"
",
Prototype,data,89.8121497,0.0009895,2,
Prototype,data,89.8131911,0.0009895,5,
Prototype,data,89.8142324,0.0009895,1,
Prototype,data,89.8152737,0.0009895,",",
Prototype,data,89.816315,0.0009895,2,
Prototype,data,89.8173563,0.0009895,5,
Prototype,data,89.8183977,0.0009895,5,
Prototype,data,89.819439,0.0009895,"
",
Prototype,data,89.8204803,0.0009895,2,
Capnostat,data,89.821282,0.0009895,63,
Prototype,data,89.8215216,0.0009895,4,
Capnostat,data,89.8224277,0.0009895,0,
Prototype,data,89.8225629,0.0009895,8,
Prototype,data,89.8236043,0.0009895,",",
Prototype,data,89.8246456,0.0009895,2,
Prototype,data,89.8256869,0.0009895,5,
Prototype,data,89.8267282,0.0009895,2,
Prototype,data,89.8277696,0.0009895,"
",
Prototype,data,89.8288109,0.0009895,2,
Prototype,data,89.8298522,0.0009895,5,
Prototype,data,89.8308935,0.0009895,0,
Prototype,data,89.8319348,0.0009895,",",
Prototype,data,89.8329762,0.0009895,2,
Prototype,data,89.8340175,0.0009895,5,
Prototype,data,89.8350588,0.0009895,2,
Prototype,data,89.8361001,0.0009895,"
",
Prototype,data,89.8371414,0.0009895,2,
Prototype,data,89.8381828,0.0009895,4,
Prototype,data,89.8392241,0.0009895,8,
Prototype,data,89.8402654,0.0009895,",",
Prototype,data,89.8413067,0.0009895,2,
Prototype,data,89.842348,0.0009895,5,
Prototype,data,89.8433894,0.0009895,3,
Capnostat,data,89.8440923,0.0009895,63,
Prototype,data,89.8444307,0.0009895,"
",
Capnostat,data,89.845238,0.0009895,0,
Prototype,data,89.845472,0.0009895,2,
Prototype,data,89.8465133,0.0009895,5,
Prototype,data,89.8475546,0.0009895,1,
Prototype,data,89.848596,0.0009895,",",
Prototype,data,89.8496373,0.0009895,2,
Prototype,data,89.8506786,0.0009895,5,
Prototype,data,89.8517199,0.0009895,4,
Prototype,data,89.8527612,0.0009895,"
",
Prototype,data,89.8538026,0.0009895,2,
Prototype,data,89.8548439,0.0009895,4,
Prototype,data,89.8558852,0.0009895,8,
Prototype,data,89.8569265,0.0009895,",",
Prototype,data,89.8579678,0.0009895,2,
Prototype,data,89.8590092,0.0009895,5,
Prototype,data,89.8600505,0.0009895,3,
Prototype,data,89.8610918,0.0009895,"
",
Prototype,data,89.8621331,0.0009895,2,
Prototype,data,89.8631744,0.0009895,5,
Prototype,data,89.8642158,0.0009895,1,
Prototype,data,89.8652571,0.0009895,",",
Prototype,data,89.8662984,0.0009895,2,
Capnostat,data,89.8669677,0.0009895,63,
Prototype,data,89.8673397,0.0009895,5,
Capnostat,data,89.8681134,0.0009895,0,
Prototype,data,89.868381,0.0009895,4,
Prototype,data,89.8694224,0.0009895,"
",
Prototype,data,89.8704637,0.0009895,2,
Prototype,data,89.871505,0.0009895,4,
Prototype,data,89.8725463,0.0009895,9,
Prototype,data,89.8735876,0.0009895,",",
Prototype,data,89.874629,0.0009895,2,
Prototype,data,89.8756703,0.0009895,5,
Prototype,data,89.8767116,0.0009895,3,
Prototype,data,89.8777529,0.0009895,"
",
Capnostat,data,89.8785486,0.0009895,64,
Prototype,data,89.8787942,0.0009895,2,
Capnostat,data,89.8796943,0.0009895,0,
Prototype,data,89.8798356,0.0009895,5,
Prototype,data,89.8808769,0.0009895,1,
Prototype,data,89.8819182,0.0009895,",",
Prototype,data,89.8829595,0.0009895,2,
Prototype,data,89.8840008,0.0009895,5,
Prototype,data,89.8850422,0.0009895,4,
Prototype,data,89.8860835,0.0009895,"
",
Prototype,data,89.8871248,0.0009895,2,
Prototype,data,89.8881661,0.0009895,4,
Prototype,data,89.8892075,0.0009895,9,
Prototype,data,89.8902488,0.0009895,",",
Prototype,data,89.8912901,0.0009895,2,
Prototype,data,89.8923314,0.0009895,5,
Prototype,data,89.8933727,0.0009895,4,
Prototype,data,89.8944141,0.0009895,"
",
Prototype,data,89.8954554,0.0009895,2,
Prototype,data,89.8964967,0.0009895,5,
Prototype,data,89.897538,0.0009895,1,
Prototype,data,89.8985793,0.0009895,",",
Prototype,data,89.8996207,0.0009895,2,
Prototype,data,89.900662,0.0009895,5,
Capnostat,data,89.9013719,0.0009895,63,
Prototype,data,89.9017033,0.0009895,4,
Capnostat,data,89.9025176,0.0009895,0,
Prototype,data,89.9027446,0.0009895,"
",
Prototype,data,89.9037859,0.0009895,2,
Prototype,data,89.9048273,0.0009895,4,
Prototype,data,89.9058686,0.0009895,9,
Prototype,data,89.9069099,0.0009895,",",
Prototype,data,89.9079512,0.0009895,2,
Prototype,data,89.9089925,0.0009895,5,
Prototype,data,89.9100339,0.0009895,4,
Prototype,data,89.9110752,0.0009895,"
",
Prototype,data,89.9121165,0.0009895,2,
Prototype,data,89.9131578,0.0009895,5,
Prototype,data,89.9141991,0.0009895,1,
Prototype,data,89.9152405,0.0009895,",",
Prototype,data,89.9162818,0.0009895,2,
Prototype,data,89.9173231,0.0009895,5,
Prototype,data,89.9183644,0.0009895,5,
Prototype,data,89.9194057,0.0009895,"
",
Prototype,data,89.9204471,0.0009895,2,
Prototype,data,89.9214884,0.0009895,4,
Prototype,data,89.9225297,0.0009895,9,
Prototype,data,89.923571,0.0009895,",",
Capnostat,data,89.9243189,0.0009895,63,
Prototype,data,89.9246123,0.0009895,2,
Capnostat,data,89.9254646,0.0009895,0,
Prototype,data,89.9256537,0.0009895,5,
Prototype,data,89.926695,0.0009895,2,
Prototype,data,89.9277363,0.0009895,"
",
Prototype,data,89.9287776,0.0009895,2,
Prototype,data,89.9298189,0.0009895,5,
Prototype,data,89.9308603,0.0009895,1,
Prototype,data,89.9319016,0.0009895,",",
Prototype,data,89.9329429,0.0009895,2,
Prototype,data,89.9339842,0.0009895,5,
Prototype,data,89.9350255,0.0009895,3,
Prototype,data,89.9360669,0.0009895,"
",
Prototype,data,89.9371082,0.0009895,2,
Prototype,data,89.9381495,0.0009895,4,
Prototype,data,89.9391908,0.0009895,9,
Prototype,data,89.9402321,0.0009895,",",
Prototype,data,89.9412735,0.0009895,2,
Prototype,data,89.9423148,0.0009895,5,
Prototype,data,89.9433561,0.0009895,4,
Prototype,data,89.9443974,0.0009895,"
",
Prototype,data,89.9454387,0.0009895,2,
Prototype,data,89.9464801,0.0009895,5,
Capnostat,data,89.9472594,0.0009895,64,
Prototype,data,89.9475214,0.0009895,1,
Capnostat,data,89.9484051,0.0009895,0,
Prototype,data,89.9485627,0.0009895,",",
Prototype,data,89.949604,0.0009895,2,
Prototype,data,89.9506454,0.0009895,5,
Prototype,data,89.9516867,0.0009895,4,
Prototype,data,89.952728,0.0009895,"
",
Prototype,data,89.9537693,0.0009895,2,
Prototype,data,89.9548106,0.0009895,4,
Prototype,data,89.955852,0.0009895,9,
Prototype,data,89.9568933,0.0009895,",",
Prototype,data,89.9579346,0.0009895,2,
Prototype,data,89.9589759,0.0009895,5,
Prototype,data,89.9600172,0.0009895,4,
Prototype,data,89.9610586,0.0009895,"
",
Prototype,data,89.9620999,0.0009895,2,
Prototype,data,89.9631412,0.0009895,5,
Prototype,data,89.9641825,0.0009895,1,
Prototype,data,89.9652238,0.0009895,",",
Prototype,data,89.9662652,0.0009895,2,
Prototype,data,89.9673065,0.0009895,5,
Prototype,data,89.9683478,0.0009895,4,
Prototype,data,89.9693891,0.0009895,"
",
Capnostat,data,89.9702194,0.0009895,64,
Prototype,data,89.9704304,0.0009895,2,
Capnostat,data,89.9713652,0.0009895,0,
Prototype,data,89.9714718,0.0009895,4,
Prototype,data,89.9725131,0.0009895,9,
Prototype,data,89.9735544,0.0009895,",",
Prototype,data,89.9745957,0.0009895,2,
Prototype,data,89.975637,0.0009895,5,
Prototype,data,89.9766784,0.0009895,4,
Prototype,data,89.9777197,0.0009895,"
",
Prototype,data,89.978761,0.0009895,2,
Prototype,data,89.9798023,0.0009895,5,
Prototype,data,89.9808436,0.0009895,1,
Prototype,data,89.981885,0.0009895,",",
Prototype,data,89.9829263,0.0009895,2,
Prototype,data,89.9839676,0.0009895,5,
Prototype,data,89.9850089,0.0009895,3,
Prototype,data,89.9860503,0.0009895,"
",
Prototype,data,89.9870916,0.0009895,2,
Prototype,data,89.9881329,0.0009895,4,
Prototype,data,89.9891742,0.0009895,9,
Prototype,data,89.9902155,0.0009895,",",
Prototype,data,89.9912569,0.0009895,2,
Prototype,data,89.9922982,0.0009895,5,
Capnostat,data,89.9931599,0.0009895,63,
Prototype,data,89.9933395,0.0009895,4,
Capnostat,data,89.9943056,0.0009895,0,
Prototype,data,89.9943808,0.0009895,"
",
Prototype,data,89.9954222,0.0009895,2,
Prototype,data,89.9964635,0.0009895,5,
Prototype,data,89.9975048,0.0009895,1,
Prototype,data,89.9985461,0.0009895,",",
Prototype,data,89.9995874,0.0009895,2,
Prototype,data,90.0006288,0.0009895,5,
Prototype,data,90.0016701,0.0009895,3,
Prototype,data,90.0027114,0.0009895,"
",
Prototype,data,90.0037527,0.0009895,2,
Capnostat,data,90.0046172,0.0009895,64,
Prototype,data,90.0047941,0.0009895,4,
Capnostat,data,90.0057629,0.0009895,0,
Prototype,data,90.0058354,0.0009895,9,
Prototype,data,90.0068767,0.0009895,",",
Prototype,data,90.007918,0.0009895,2,
Prototype,data,90.0089593,0.0009895,5,
Prototype,data,90.0100007,0.0009895,4,
Prototype,data,90.011042,0.0009895,"
",
Prototype,data,90.0120833,0.0009895,2,
Prototype,data,90.0131246,0.0009895,5,
Prototype,data,90.014166,0.0009895,1,
Prototype,data,90.0152073,0.0009895,",",
Prototype,data,90.0162486,0.0009895,2,
Prototype,data,90.0172899,0.0009895,5,
Prototype,data,90.0183312,0.0009895,4,
Prototype,data,90.0193726,0.0009895,"
",
Prototype,data,90.0204139,0.0009895,2,
Prototype,data,90.0214552,0.0009895,4,
Prototype,data,90.0224965,0.0009895,9,
Prototype,data,90.0235379,0.0009895,",",
Prototype,data,90.0245792,0.0009895,2,
Prototype,data,90.0256205,0.0009895,5,
Prototype,data,90.0266618,0.0009895,4,
Capnostat,data,90.0275707,0.0009895,64,
Prototype,data,90.0277031,0.0009895,"
",
Capnostat,data,90.0287164,0.0009895,0,
Prototype,data,90.0287445,0.0009895,2,
Prototype,data,90.0297858,0.0009895,5,
Prototype,data,90.0308271,0.0009895,1,
Prototype,data,90.0318684,0.0009895,",",
Prototype,data,90.0329098,0.0009895,2,
Prototype,data,90.0339511,0.0009895,5,
Prototype,data,90.0349924,0.0009895,4,
Prototype,data,90.0360337,0.0009895,"
",
Prototype,data,90.037075,0.0009895,2,
Prototype,data,90.0381164,0.0009895,4,
Prototype,data,90.0391577,0.0009895,9,
Prototype,data,90.040199,0.0009895,",",
Prototype,data,90.0412403,0.0009895,2,
Prototype,data,90.0422817,0.0009895,5,
Prototype,data,90.043323,0.0009895,4,
Prototype,data,90.0443643,0.0009895,"
",
Prototype,data,90.0454056,0.0009895,2,
Prototype,data,90.0464469,0.0009895,5,
Prototype,data,90.0474883,0.0009895,1,
Prototype,data,90.0485296,0.0009895,",",
Prototype,data,90.0495709,0.0009895,2,
Prototype,data,90.0506122,0.0009895,5,
Capnostat,data,90.0506934,0.0009895,64,
Prototype,data,90.0516535,0.0009895,4,
Capnostat,data,90.0518392,0.0009895,0,
Prototype,data,90.0526949,0.0009895,"
",
Prototype,data,90.0537362,0.0009895,2,
Prototype,data,90.0547775,0.0009895,5,
Prototype,data,90.0558188,0.0009895,0,
Prototype,data,90.0568601,0.0009895,",",
Prototype,data,90.0579015,0.0009895,2,
Prototype,data,90.0589428,0.0009895,5,
Prototype,data,90.0599841,0.0009895,5,
Prototype,data,90.0610254,0.0009895,"
",
Prototype,data,90.0620667,0.0009895,2,
Prototype,data,90.0631081,0.0009895,5,
Prototype,data,90.0641494,0.0009895,2,
Prototype,data,90.0651907,0.0009895,",",
Prototype,data,90.066232,0.0009895,2,
Prototype,data,90.0672733,0.0009895,5,
Prototype,data,90.0683147,0.0009895,5,
Prototype,data,90.069356,0.0009895,"
",
Prototype,data,90.0703973,0.0009895,2,
Prototype,data,90.0714386,0.0009895,5,
Prototype,data,90.0724799,0.0009895,0,
Prototype,data,90.0735213,0.0009895,",",
Capnostat,data,90.0736079,0.0009895,64,
Prototype,data,90.0745626,0.0009895,2,
Capnostat,data,90.0747536,0.0009895,0,
Prototype,data,90.0756039,0.0009895,5,
Prototype,data,90.0766452,0.0009895,4,
Prototype,data,90.0776865,0.0009895,"
",
Prototype,data,90.0787279,0.0009895,2,
Prototype,data,90.0797692,0.0009895,5,
Prototype,data,90.0808105,0.0009895,2,
Prototype,data,90.0818518,0.0009895,",",
Prototype,data,90.0828932,0.0009895,2,
Prototype,data,90.0839345,0.0009895,5,
Prototype,data,90.0849758,0.0009895,5,
Prototype,data,90.0860171,0.0009895,"
",
Prototype,data,90.0870584,0.0009895,2,
Prototype,data,90.0880998,0.0009895,5,
Prototype,data,90.0891411,0.0009895,1,
Prototype,data,90.0901824,0.0009895,",",
Prototype,data,90.0912237,0.0009895,2,
Prototype,data,90.0922651,0.0009895,5,
Prototype,data,90.0933064,0.0009895,5,
Prototype,data,90.0943477,0.0009895,"
",
Prototype,data,90.095389,0.0009895,2,
Capnostat,data,90.0964052,0.0009895,64,
Prototype,data,90.0964303,0.0009895,5,
Prototype,data,90.0974717,0.0009895,2,
Capnostat,data,90.0975509,0.0009895,0,
Prototype,data,90.098513,0.0009895,",",
Prototype,data,90.0995543,0.0009895,2,
Prototype,data,90.1005956,0.0009895,5,
Prototype,data,90.101637,0.0009895,5,
Prototype,data,90.1026783,0.0009895,"
",
Prototype,data,90.1037196,0.0009895,2,
Prototype,data,90.1047609,0.0009895,5,
Prototype,data,90.1058022,0.0009895,1,
Prototype,data,90.1068436,0.0009895,",",
Prototype,data,90.1078849,0.0009895,2,
Capnostat,data,90.1080122,0.0009895,64,
Prototype,data,90.1089262,0.0009895,5,
Capnostat,data,90.1091579,0.0009895,0,
Prototype,data,90.1099675,0.0009895,6,
Prototype,data,90.1110089,0.0009895,"
",
Prototype,data,90.1120502,0.0009895,2,
Prototype,data,90.1130915,0.0009895,5,
Prototype,data,90.1141328,0.0009895,3,
Prototype,data,90.1151742,0.0009895,",",
Prototype,data,90.1162155,0.0009895,2,
Prototype,data,90.1172568,0.0009895,5,
Prototype,data,90.1182981,0.0009895,5,
Prototype,data,90.1193394,0.0009895,"
",
Prototype,data,90.1203808,0.0009895,2,
Prototype,data,90.1214221,0.0009895,5,
Prototype,data,90.1224634,0.0009895,0,
Prototype,data,90.1235047,0.0009895,",",
Prototype,data,90.124546,0.0009895,2,
Prototype,data,90.1255874,0.0009895,5,
Prototype,data,90.1266287,0.0009895,4,
Prototype,data,90.12767,0.0009895,"
",
Prototype,data,90.1287113,0.0009895,2,
Prototype,data,90.1297527,0.0009895,5,
Prototype,data,90.130794,0.0009895,2,
Capnostat,data,90.1308224,0.0009895,64,
Prototype,data,90.1318353,0.0009895,",",
Capnostat,data,90.1319682,0.0009895,0,
Prototype,data,90.1328766,0.0009895,2,
Prototype,data,90.1339179,0.0009895,5,
Prototype,data,90.1349593,0.0009895,4,
Prototype,data,90.1360006,0.0009895,"
",
Prototype,data,90.1370419,0.0009895,2,
Prototype,data,90.1380832,0.0009895,5,
Prototype,data,90.1391246,0.0009895,0,
Prototype,data,90.1401659,0.0009895,",",
Prototype,data,90.1412072,0.0009895,2,
Prototype,data,90.1422485,0.0009895,5,
Prototype,data,90.1432898,0.0009895,4,
Prototype,data,90.1443312,0.0009895,"
",
Prototype,data,90.1453725,0.0009895,2,
Prototype,data,90.1464138,0.0009895,5,
Prototype,data,90.1474551,0.0009895,1,
Prototype,data,90.1484965,0.0009895,",",
Prototype,data,90.1495378,0.0009895,2,
Prototype,data,90.1505791,0.0009895,5,
Prototype,data,90.1516204,0.0009895,4,
Prototype,data,90.1526617,0.0009895,"
",
Prototype,data,90.1537031,0.0009895,2,
Capnostat,data,90.1538866,0.0009895,64,
Prototype,data,90.1547444,0.0009895,5,
Capnostat,data,90.1550324,0.0009895,0,
Prototype,data,90.1557857,0.0009895,0,
Prototype,data,90.156827,0.0009895,",",
Prototype,data,90.1578683,0.0009895,2,
Prototype,data,90.1589097,0.0009895,5,
Prototype,data,90.159951,0.0009895,6,
Prototype,data,90.1609923,0.0009895,"
",
Prototype,data,90.1620336,0.0009895,2,
Prototype,data,90.1630749,0.0009895,5,
Prototype,data,90.1641163,0.0009895,2,
Prototype,data,90.1651576,0.0009895,",",
Prototype,data,90.1661989,0.0009895,2,
Prototype,data,90.1672402,0.0009895,5,
Prototype,data,90.1682815,0.0009895,5,
Prototype,data,90.1693229,0.0009895,"
",
Prototype,data,90.1703642,0.0009895,2,
Prototype,data,90.1714055,0.0009895,5,
Prototype,data,90.1724468,0.0009895,0,
Prototype,data,90.1734882,0.0009895,",",
Prototype,data,90.1745295,0.0009895,2,
Prototype,data,90.1755708,0.0009895,5,
Prototype,data,90.1766121,0.0009895,5,
Capnostat,data,90.1767295,0.0009895,64,
Prototype,data,90.1776534,0.0009895,"
",
Capnostat,data,90.1778752,0.0009895,0,
Prototype,data,90.1786948,0.0009895,2,
Prototype,data,90.1797361,0.0009895,5,
Prototype,data,90.1807774,0.0009895,3,
Prototype,data,90.1818187,0.0009895,",",
Prototype,data,90.1828601,0.0009895,2,
Prototype,data,90.1839014,0.0009895,5,
Prototype,data,90.1849427,0.0009895,6,
Prototype,data,90.185984,0.0009895,"
",
Prototype,data,90.1870253,0.0009895,2,
Prototype,data,90.1880667,0.0009895,5,
Prototype,data,90.189108,0.0009895,1,
Prototype,data,90.1901493,0.0009895,",",
Prototype,data,90.1911906,0.0009895,2,
Prototype,data,90.192232,0.0009895,5,
Prototype,data,90.1932733,0.0009895,5,
Prototype,data,90.1943146,0.0009895,"
",
Prototype,data,90.1953559,0.0009895,2,
Prototype,data,90.1963972,0.0009895,5,
Prototype,data,90.1974386,0.0009895,2,
Prototype,data,90.1984799,0.0009895,",",
Prototype,data,90.1995212,0.0009895,2,
Capnostat,data,90.1996634,0.0009895,64,
Prototype,data,90.2005625,0.0009895,5,
Capnostat,data,90.2008092,0.0009895,0,
Prototype,data,90.2016038,0.0009895,5,
Prototype,data,90.2026452,0.0009895,"
",
Prototype,data,90.2036865,0.0009895,2,
Prototype,data,90.2047278,0.0009895,5,
Prototype,data,90.2057691,0.0009895,0,
Prototype,data,90.2068105,0.0009895,",",
Prototype,data,90.2078518,0.0009895,2,
Prototype,data,90.2088931,0.0009895,5,
Prototype,data,90.2099344,0.0009895,5,
Prototype,data,90.2109758,0.0009895,"
",
Prototype,data,90.2120171,0.0009895,2,
Prototype,data,90.2130584,0.0009895,5,
Prototype,data,90.2140997,0.0009895,3,
Prototype,data,90.215141,0.0009895,",",
Prototype,data,90.2161824,0.0009895,2,
Prototype,data,90.2172237,0.0009895,5,
Prototype,data,90.218265,0.0009895,5,
Prototype,data,90.2193063,0.0009895,"
",
Prototype,data,90.2203477,0.0009895,2,
Prototype,data,90.221389,0.0009895,5,
Prototype,data,90.2224303,0.0009895,0,
Capnostat,data,90.2226105,0.0009895,64,
Prototype,data,90.2234716,0.0009895,",",
Capnostat,data,90.2237562,0.0009895,0,
Prototype,data,90.2245129,0.0009895,2,
Prototype,data,90.2255543,0.0009895,5,
Prototype,data,90.2265956,0.0009895,4,
Prototype,data,90.2276369,0.0009895,"
",
Prototype,data,90.2286782,0.0009895,2,
Prototype,data,90.2297196,0.0009895,5,
Prototype,data,90.2307609,0.0009895,2,
Prototype,data,90.2318022,0.0009895,",",
Prototype,data,90.2328435,0.0009895,2,
Prototype,data,90.2338848,0.0009895,5,
Capnostat,data,90.2340807,0.0009895,63,
Prototype,data,90.2349262,0.0009895,5,
